Order ID,Order Date,YEAR,MONTH,Customer Name,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2012-160864,2012-05-03,2012,5,Nicole Fjeld,West,Office Supplies,Binders,13.85,3,0.20,5.19
CA-2012-110548,2012-05-04,2012,5,Anna Häberlin,Central,Technology,Phones,946.34,7,0.20,118.29
CA-2012-129700,2012-05-04,2012,5,Laura Armstrong,Central,Furniture,Furnishings,22.29,7,0.60,-8.92
CA-2012-144253,2012-05-04,2012,5,Alan Schoenberger,East,Furniture,Furnishings,26.80,2,0.00,12.86
CA-2012-146290,2012-05-04,2012,5,Stuart Van,Central,Office Supplies,Art,125.93,7,0.00,35.26
CA-2012-137512,2012-05-07,2012,5,Anna Gayman,Central,Furniture,Tables,244.01,2,0.30,-31.37
CA-2012-137512,2012-05-07,2012,5,Anna Gayman,Central,Office Supplies,Paper,15.94,4,0.20,5.38
CA-2012-147879,2012-05-07,2012,5,Chris Cortes,South,Office Supplies,Paper,45.68,2,0.00,21.01
CA-2012-109939,2012-05-08,2012,5,Allen Armold,West,Office Supplies,Art,5.25,2,0.20,0.59
CA-2012-113971,2012-05-08,2012,5,Claudia Bergmann,East,Furniture,Furnishings,8.35,6,0.20,1.25
CA-2012-136798,2012-05-08,2012,5,Daniel Lacy,Central,Office Supplies,Binders,43.98,2,0.00,21.99
CA-2012-136798,2012-05-08,2012,5,Daniel Lacy,Central,Technology,Phones,377.97,3,0.00,105.83
CA-2012-136798,2012-05-08,2012,5,Daniel Lacy,Central,Furniture,Furnishings,123.96,3,0.00,11.16
CA-2012-142055,2012-05-08,2012,5,Alejandro Ballentine,East,Office Supplies,Paper,37.94,2,0.00,18.21
US-2012-160857,2012-05-08,2012,5,Natalie Webber,East,Furniture,Furnishings,79.44,3,0.00,30.19
US-2012-160857,2012-05-08,2012,5,Natalie Webber,East,Office Supplies,Supplies,357.93,3,0.00,7.16
US-2012-160857,2012-05-08,2012,5,Natalie Webber,East,Furniture,Chairs,127.76,2,0.10,21.29
US-2012-160857,2012-05-08,2012,5,Natalie Webber,East,Technology,Copiers,2799.94,7,0.20,1014.98
US-2012-160857,2012-05-08,2012,5,Natalie Webber,East,Office Supplies,Paper,19.44,3,0.00,9.33
CA-2012-155635,2012-05-09,2012,5,Max Engle,South,Office Supplies,Binders,48.81,3,0.00,23.92
CA-2012-129217,2012-05-10,2012,5,Dennis Pardue,Central,Office Supplies,Appliances,70.97,5,0.80,-191.62
CA-2012-129217,2012-05-10,2012,5,Dennis Pardue,Central,Office Supplies,Art,36.78,2,0.20,3.68
CA-2012-144043,2012-05-10,2012,5,Alan Barnes,West,Technology,Accessories,46.69,4,0.20,-2.92
CA-2012-135727,2012-05-11,2012,5,Paul Stevenson,West,Furniture,Chairs,191.97,7,0.20,16.80
CA-2012-130876,2012-05-12,2012,5,Annie Zypern,East,Office Supplies,Storage,36.63,3,0.00,9.89
CA-2012-131856,2012-05-12,2012,5,James Galang,Central,Furniture,Furnishings,21.97,4,0.60,-15.93
CA-2012-131856,2012-05-12,2012,5,James Galang,Central,Technology,Phones,619.15,6,0.20,69.65
CA-2012-131856,2012-05-12,2012,5,James Galang,Central,Office Supplies,Paper,127.90,7,0.20,41.57
CA-2012-159380,2012-05-12,2012,5,Cindy Stewart,West,Office Supplies,Paper,12.84,3,0.00,5.78
CA-2012-159380,2012-05-12,2012,5,Cindy Stewart,West,Office Supplies,Paper,25.68,6,0.00,11.56
CA-2012-162607,2012-05-12,2012,5,Rose O'Brian,West,Office Supplies,Binders,14.59,3,0.20,4.92
US-2012-122910,2012-05-12,2012,5,Larry Tron,West,Technology,Phones,201.58,2,0.20,20.16
CA-2012-145835,2012-05-13,2012,5,Ben Ferrer,Central,Technology,Phones,222.38,2,0.20,16.68
CA-2012-145835,2012-05-13,2012,5,Ben Ferrer,Central,Office Supplies,Fasteners,16.00,4,0.20,5.60
CA-2012-100146,2012-05-14,2012,5,Claudia Bergmann,West,Furniture,Bookcases,509.96,5,0.15,42.00
CA-2012-100146,2012-05-14,2012,5,Claudia Bergmann,West,Furniture,Furnishings,122.91,3,0.00,34.41
CA-2012-100146,2012-05-14,2012,5,Claudia Bergmann,West,Furniture,Chairs,97.57,2,0.20,-6.10
CA-2012-100146,2012-05-14,2012,5,Claudia Bergmann,West,Furniture,Chairs,722.35,3,0.20,81.26
CA-2012-119291,2012-05-14,2012,5,Jesus Ocampo,East,Office Supplies,Art,198.27,8,0.20,17.35
CA-2012-119291,2012-05-14,2012,5,Jesus Ocampo,East,Office Supplies,Labels,47.36,4,0.20,17.76
CA-2012-119291,2012-05-14,2012,5,Jesus Ocampo,East,Office Supplies,Envelopes,200.98,7,0.20,62.81
CA-2012-119291,2012-05-14,2012,5,Jesus Ocampo,East,Office Supplies,Labels,97.70,4,0.20,31.75
CA-2012-119291,2012-05-14,2012,5,Jesus Ocampo,East,Office Supplies,Art,2.70,1,0.20,0.81
CA-2012-119291,2012-05-14,2012,5,Jesus Ocampo,East,Office Supplies,Binders,18.59,2,0.70,-13.63
CA-2012-119291,2012-05-14,2012,5,Jesus Ocampo,East,Office Supplies,Binders,4.90,3,0.70,-3.43
CA-2012-165162,2012-05-14,2012,5,Hunter Glantz,West,Office Supplies,Storage,1117.92,4,0.00,55.90
CA-2012-138492,2012-05-15,2012,5,Fred Chung,East,Office Supplies,Storage,51.97,2,0.20,-10.39
CA-2012-166604,2012-05-15,2012,5,Anna Häberlin,South,Office Supplies,Envelopes,17.94,3,0.00,8.79
CA-2012-100769,2012-05-16,2012,5,Tracy Hopkins,South,Technology,Accessories,255.97,4,0.20,32.00
CA-2012-100251,2012-05-17,2012,5,Dianna Vittorini,East,Office Supplies,Labels,31.50,10,0.00,15.12
CA-2012-100251,2012-05-17,2012,5,Dianna Vittorini,East,Office Supplies,Supplies,55.60,4,0.00,16.12
US-2012-117184,2012-05-17,2012,5,Odella Nelson,Central,Office Supplies,Binders,33.28,5,0.80,-49.92
US-2012-117184,2012-05-17,2012,5,Odella Nelson,Central,Office Supplies,Paper,14.09,3,0.20,4.93
CA-2012-165554,2012-05-18,2012,5,Anthony Jacobs,West,Office Supplies,Paper,10.86,2,0.00,5.32
CA-2012-153535,2012-05-20,2012,5,Sheri Gordon,South,Furniture,Furnishings,163.14,4,0.20,20.39
CA-2012-153535,2012-05-20,2012,5,Sheri Gordon,South,Office Supplies,Binders,6.41,4,0.70,-4.91
CA-2012-102806,2012-05-21,2012,5,Henry Goldwyn,East,Office Supplies,Binders,24.59,2,0.70,-18.03
CA-2012-169278,2012-05-21,2012,5,Michelle Ellison,West,Office Supplies,Binders,26.98,4,0.20,8.77
US-2012-168914,2012-05-21,2012,5,Joel Eaton,Central,Office Supplies,Appliances,20.77,8,0.80,-52.96
CA-2012-149846,2012-05-22,2012,5,Sarah Brown,West,Office Supplies,Labels,8.26,2,0.00,3.80
CA-2012-149846,2012-05-22,2012,5,Sarah Brown,West,Technology,Machines,2973.32,7,0.20,334.50
CA-2012-149846,2012-05-22,2012,5,Sarah Brown,West,Office Supplies,Storage,104.79,7,0.00,29.34
CA-2012-149846,2012-05-22,2012,5,Sarah Brown,West,Technology,Phones,775.73,6,0.20,58.18
CA-2012-119102,2012-05-23,2012,5,Kristen Hastings,East,Office Supplies,Storage,51.45,3,0.00,13.89
CA-2012-136805,2012-05-23,2012,5,Nathan Mautz,Central,Office Supplies,Appliances,850.50,5,0.10,245.70
CA-2012-136805,2012-05-23,2012,5,Nathan Mautz,Central,Furniture,Furnishings,75.33,9,0.00,19.59
CA-2012-154921,2012-05-23,2012,5,Erin Ashbrook,South,Office Supplies,Envelopes,186.69,3,0.00,87.74
US-2012-110569,2012-05-23,2012,5,Emily Burns,West,Office Supplies,Binders,19.19,7,0.70,-12.80
US-2012-110569,2012-05-23,2012,5,Emily Burns,West,Office Supplies,Appliances,121.79,4,0.20,13.70
US-2012-165512,2012-05-24,2012,5,Vivek Sundaresam,Central,Furniture,Chairs,602.65,7,0.30,-163.58
US-2012-165512,2012-05-24,2012,5,Vivek Sundaresam,Central,Office Supplies,Binders,7.66,6,0.80,-13.02
CA-2012-109708,2012-05-25,2012,5,Craig Yedwab,South,Technology,Phones,467.04,4,0.20,58.38
CA-2012-132941,2012-05-25,2012,5,Muhammed MacIntyre,Central,Office Supplies,Supplies,22.37,2,0.20,1.68
CA-2012-132941,2012-05-25,2012,5,Muhammed MacIntyre,Central,Office Supplies,Paper,32.37,7,0.20,11.73
CA-2012-132941,2012-05-25,2012,5,Muhammed MacIntyre,Central,Technology,Accessories,207.98,2,0.20,36.40
CA-2012-138898,2012-05-25,2012,5,Justin Hirsh,West,Office Supplies,Appliances,845.73,13,0.20,84.57
CA-2012-141768,2012-05-25,2012,5,Nora Pelletier,West,Furniture,Furnishings,14.73,3,0.00,4.86
US-2012-152128,2012-05-25,2012,5,Nathan Mautz,Central,Office Supplies,Art,21.24,3,0.00,8.07
US-2012-152128,2012-05-25,2012,5,Nathan Mautz,Central,Office Supplies,Binders,127.96,2,0.00,60.14
CA-2012-143147,2012-05-26,2012,5,Pamela Stobb,Central,Furniture,Chairs,105.69,1,0.30,-28.69
CA-2012-143147,2012-05-26,2012,5,Pamela Stobb,Central,Technology,Machines,399.54,2,0.40,-79.91
CA-2012-143147,2012-05-26,2012,5,Pamela Stobb,Central,Furniture,Chairs,104.93,5,0.30,-4.50
CA-2012-148964,2012-05-26,2012,5,Ruben Dartt,West,Furniture,Furnishings,20.24,1,0.00,7.89
US-2012-113327,2012-05-26,2012,5,Ben Ferrer,South,Office Supplies,Paper,18.27,1,0.20,5.94
US-2012-113327,2012-05-26,2012,5,Ben Ferrer,South,Office Supplies,Paper,153.73,4,0.20,53.80
US-2012-113327,2012-05-26,2012,5,Ben Ferrer,South,Office Supplies,Envelopes,12.22,2,0.20,4.43
US-2012-113327,2012-05-26,2012,5,Ben Ferrer,South,Technology,Accessories,167.94,7,0.20,50.38
CA-2012-118948,2012-05-28,2012,5,Neil Knudson,West,Office Supplies,Art,6.63,3,0.00,1.79
CA-2012-131758,2012-05-28,2012,5,Karl Braun,East,Office Supplies,Art,47.82,3,0.00,14.35
CA-2012-131758,2012-05-28,2012,5,Karl Braun,East,Office Supplies,Labels,13.05,5,0.00,6.00
CA-2012-135020,2012-05-28,2012,5,Maxwell Schwartz,East,Technology,Phones,45.99,1,0.00,13.34
CA-2012-135020,2012-05-28,2012,5,Maxwell Schwartz,East,Office Supplies,Storage,535.41,3,0.00,160.62
CA-2012-135020,2012-05-28,2012,5,Maxwell Schwartz,East,Office Supplies,Binders,6.10,2,0.20,2.06
CA-2012-135020,2012-05-28,2012,5,Maxwell Schwartz,East,Office Supplies,Paper,45.36,7,0.00,21.77
CA-2012-149601,2012-05-28,2012,5,Trudy Brown,East,Office Supplies,Storage,16.24,1,0.00,2.44
CA-2012-149601,2012-05-28,2012,5,Trudy Brown,East,Office Supplies,Storage,77.55,5,0.00,21.71
CA-2012-104297,2012-05-29,2012,5,Chad Cunningham,East,Office Supplies,Paper,85.06,3,0.20,28.71
CA-2012-111339,2012-05-29,2012,5,Victoria Pisteka,East,Furniture,Furnishings,41.57,4,0.20,-4.16
CA-2012-111339,2012-05-29,2012,5,Victoria Pisteka,East,Furniture,Chairs,317.06,3,0.30,-86.06
CA-2012-111339,2012-05-29,2012,5,Victoria Pisteka,East,Office Supplies,Fasteners,8.04,5,0.20,2.91
CA-2012-120880,2012-05-29,2012,5,John Lucas,West,Office Supplies,Paper,32.40,5,0.00,15.55
CA-2012-120880,2012-05-29,2012,5,John Lucas,West,Office Supplies,Storage,540.57,3,0.00,140.55
CA-2012-120880,2012-05-29,2012,5,John Lucas,West,Office Supplies,Binders,167.76,5,0.20,62.91
CA-2012-168277,2012-05-29,2012,5,Karl Braun,Central,Office Supplies,Labels,12.39,3,0.00,5.70
CA-2012-103177,2012-05-30,2012,5,Edward Nazzal,East,Technology,Phones,239.97,3,0.00,2.40
CA-2012-103177,2012-05-30,2012,5,Edward Nazzal,East,Office Supplies,Appliances,160.32,2,0.00,44.89
CA-2012-103177,2012-05-30,2012,5,Edward Nazzal,East,Technology,Phones,128.85,3,0.00,3.87
CA-2012-163923,2012-05-30,2012,5,Brendan Dodson,South,Technology,Accessories,151.96,4,0.00,36.47
CA-2012-100818,2012-05-31,2012,5,Janet Molinari,Central,Office Supplies,Labels,5.90,2,0.20,1.99
CA-2012-100818,2012-05-31,2012,5,Janet Molinari,Central,Office Supplies,Paper,173.49,7,0.20,54.22
CA-2012-100818,2012-05-31,2012,5,Janet Molinari,Central,Furniture,Furnishings,51.56,2,0.60,-61.87
CA-2012-100818,2012-05-31,2012,5,Janet Molinari,Central,Office Supplies,Binders,3.56,3,0.80,-6.24
CA-2012-120677,2012-05-31,2012,5,Bill Donatelli,Central,Furniture,Chairs,2567.84,8,0.00,770.35
CA-2012-124919,2012-05-31,2012,5,Stephanie Phelps,West,Office Supplies,Paper,58.38,7,0.00,26.27
CA-2012-124919,2012-05-31,2012,5,Stephanie Phelps,West,Office Supplies,Paper,105.52,4,0.00,48.54
CA-2012-124919,2012-05-31,2012,5,Stephanie Phelps,West,Office Supplies,Storage,80.88,6,0.00,21.03
CA-2012-133627,2012-05-31,2012,5,Sample Company A,East,Furniture,Furnishings,22.20,6,0.00,9.10
CA-2012-136224,2012-05-31,2012,5,Muhammed Lee,South,Office Supplies,Art,10.27,3,0.20,1.16
CA-2012-147788,2012-05-31,2012,5,Tamara Manning,West,Furniture,Bookcases,1406.86,7,0.00,140.69
CA-2012-147788,2012-05-31,2012,5,Tamara Manning,West,Office Supplies,Labels,15.75,5,0.00,7.56
CA-2012-147788,2012-05-31,2012,5,Tamara Manning,West,Office Supplies,Storage,323.10,2,0.00,61.39
CA-2012-149748,2012-05-31,2012,5,Elizabeth Moffitt,East,Office Supplies,Paper,274.80,5,0.00,134.65
CA-2012-149748,2012-05-31,2012,5,Elizabeth Moffitt,East,Office Supplies,Storage,62.18,1,0.00,16.79
CA-2012-149748,2012-05-31,2012,5,Elizabeth Moffitt,East,Furniture,Furnishings,8.28,2,0.00,2.98
CA-2012-156153,2012-05-31,2012,5,Carl Weiss,East,Office Supplies,Fasteners,7.56,6,0.00,0.30
CA-2012-161242,2012-06-01,2012,6,Catherine Glotzbach,West,Office Supplies,Paper,11.76,2,0.00,5.76
US-2012-132836,2012-06-01,2012,6,Ashley Jarboe,Central,Technology,Phones,299.98,2,0.00,83.99
US-2012-132836,2012-06-01,2012,6,Ashley Jarboe,Central,Office Supplies,Binders,403.68,6,0.00,181.66
US-2012-132836,2012-06-01,2012,6,Ashley Jarboe,Central,Technology,Phones,41.90,2,0.00,11.73
US-2012-132836,2012-06-01,2012,6,Ashley Jarboe,Central,Office Supplies,Labels,28.91,7,0.00,13.30
US-2012-163685,2012-06-01,2012,6,Katrina Edelman,Central,Office Supplies,Binders,5.73,8,0.80,-9.16
US-2012-163685,2012-06-01,2012,6,Katrina Edelman,Central,Office Supplies,Paper,42.24,10,0.20,13.20
CA-2012-158491,2012-06-04,2012,6,Becky Pak,West,Technology,Accessories,119.98,2,0.00,35.99
CA-2012-158491,2012-06-04,2012,6,Becky Pak,West,Technology,Accessories,989.97,3,0.00,395.99
CA-2012-164833,2012-06-04,2012,6,Lauren Leatherbury,West,Office Supplies,Labels,7.38,2,0.00,3.47
CA-2012-164833,2012-06-04,2012,6,Lauren Leatherbury,West,Office Supplies,Art,9.26,2,0.00,3.06
US-2012-142020,2012-06-04,2012,6,Tracy Collins,East,Office Supplies,Paper,30.44,4,0.00,14.31
US-2012-142020,2012-06-04,2012,6,Tracy Collins,East,Furniture,Furnishings,35.28,3,0.00,12.00
CA-2012-115168,2012-06-05,2012,6,Brenda Bowman,Central,Office Supplies,Paper,10.56,2,0.00,4.75
CA-2012-166947,2012-06-05,2012,6,Edward Becker,East,Furniture,Chairs,1522.64,9,0.10,169.18
CA-2012-142041,2012-06-07,2012,6,Eleni McCrary,West,Office Supplies,Binders,7.52,5,0.20,2.63
CA-2012-157343,2012-06-07,2012,6,Harold Dahlen,East,Office Supplies,Binders,18.31,4,0.70,-12.21
CA-2012-157343,2012-06-07,2012,6,Harold Dahlen,East,Office Supplies,Paper,25.92,5,0.20,9.07
CA-2012-157343,2012-06-07,2012,6,Harold Dahlen,East,Office Supplies,Art,8.02,3,0.20,1.00
CA-2012-162201,2012-06-08,2012,6,Andrew Gjertsen,South,Office Supplies,Paper,173.49,7,0.20,54.22
CA-2012-162201,2012-06-08,2012,6,Andrew Gjertsen,South,Office Supplies,Storage,516.96,4,0.20,-6.46
CA-2012-162201,2012-06-08,2012,6,Andrew Gjertsen,South,Furniture,Furnishings,173.21,7,0.20,45.47
CA-2012-162201,2012-06-08,2012,6,Andrew Gjertsen,South,Office Supplies,Art,4.45,2,0.20,0.33
CA-2012-162201,2012-06-08,2012,6,Andrew Gjertsen,South,Office Supplies,Labels,9.00,3,0.20,3.15
CA-2012-162201,2012-06-08,2012,6,Andrew Gjertsen,South,Office Supplies,Paper,42.24,10,0.20,13.20
CA-2012-162201,2012-06-08,2012,6,Andrew Gjertsen,South,Office Supplies,Binders,18.26,2,0.70,-13.39
CA-2012-164007,2012-06-08,2012,6,Maureen Gnade,Central,Technology,Accessories,2.38,3,0.20,0.74
CA-2012-164007,2012-06-08,2012,6,Maureen Gnade,Central,Office Supplies,Appliances,143.13,2,0.80,-393.60
CA-2012-101868,2012-06-09,2012,6,Max Jones,South,Office Supplies,Binders,64.20,5,0.70,-42.80
CA-2012-101868,2012-06-09,2012,6,Max Jones,South,Office Supplies,Binders,38.52,3,0.70,-26.96
CA-2012-101868,2012-06-09,2012,6,Max Jones,South,Technology,Accessories,72.60,5,0.20,-8.17
CA-2012-110947,2012-06-09,2012,6,Anthony Garverick,South,Office Supplies,Binders,113.10,3,0.00,56.55
CA-2012-141012,2012-06-09,2012,6,Trudy Glocke,West,Furniture,Furnishings,355.36,4,0.00,92.39
CA-2012-141012,2012-06-09,2012,6,Trudy Glocke,West,Technology,Phones,140.38,3,0.20,8.77
CA-2012-144190,2012-06-09,2012,6,Nathan Cano,Central,Office Supplies,Paper,12.96,2,0.00,6.22
CA-2012-121720,2012-06-11,2012,6,Jim Epp,South,Furniture,Chairs,1123.92,5,0.20,-182.64
CA-2012-121720,2012-06-11,2012,6,Jim Epp,South,Technology,Phones,249.58,2,0.20,31.20
CA-2012-121720,2012-06-11,2012,6,Jim Epp,South,Furniture,Furnishings,48.67,3,0.20,7.30
CA-2012-121720,2012-06-11,2012,6,Jim Epp,South,Office Supplies,Art,60.77,2,0.20,7.60
CA-2012-121720,2012-06-11,2012,6,Jim Epp,South,Office Supplies,Binders,78.60,5,0.70,-62.88
CA-2012-121720,2012-06-11,2012,6,Jim Epp,South,Office Supplies,Binders,3.77,2,0.70,-3.14
CA-2012-121720,2012-06-11,2012,6,Jim Epp,South,Office Supplies,Storage,1036.62,2,0.20,51.83
CA-2012-121720,2012-06-11,2012,6,Jim Epp,South,Office Supplies,Storage,563.81,4,0.20,21.14
US-2012-123960,2012-06-11,2012,6,Brian Dahlen,South,Technology,Accessories,53.70,6,0.00,10.20
US-2012-123960,2012-06-11,2012,6,Brian Dahlen,South,Office Supplies,Binders,36.26,7,0.00,16.68
US-2012-123960,2012-06-11,2012,6,Brian Dahlen,South,Office Supplies,Art,56.30,2,0.00,15.76
US-2012-123960,2012-06-11,2012,6,Brian Dahlen,South,Office Supplies,Paper,32.40,5,0.00,15.55
US-2012-123960,2012-06-11,2012,6,Brian Dahlen,South,Furniture,Furnishings,29.16,2,0.00,10.79
CA-2012-104115,2012-06-12,2012,6,Jonathan Howell,South,Technology,Phones,55.98,2,0.20,4.20
CA-2012-131779,2012-06-12,2012,6,Laurel Elliston,East,Office Supplies,Storage,29.90,5,0.00,5.08
CA-2012-136105,2012-06-12,2012,6,Sam Zeldin,Central,Office Supplies,Storage,24.56,2,0.00,6.88
CA-2012-139850,2012-06-12,2012,6,Giulietta Baptist,East,Office Supplies,Paper,20.74,4,0.20,7.26
CA-2012-139850,2012-06-12,2012,6,Giulietta Baptist,East,Furniture,Furnishings,43.30,2,0.20,4.33
CA-2012-104059,2012-06-13,2012,6,Frank Carlisle,East,Office Supplies,Art,3.42,1,0.20,0.30
CA-2012-104941,2012-06-13,2012,6,Dave Hallsten,South,Office Supplies,Art,24.78,6,0.00,6.94
CA-2012-104941,2012-06-13,2012,6,Dave Hallsten,South,Office Supplies,Binders,19.14,3,0.00,8.80
CA-2012-104941,2012-06-13,2012,6,Dave Hallsten,South,Technology,Copiers,899.97,3,0.00,314.99
CA-2012-104941,2012-06-13,2012,6,Dave Hallsten,South,Office Supplies,Paper,32.40,5,0.00,15.55
CA-2012-127418,2012-06-13,2012,6,Jennifer Jackson,West,Office Supplies,Binders,36.62,3,0.20,13.73
CA-2012-137281,2012-06-13,2012,6,Barbara Fisher,South,Office Supplies,Paper,6.48,1,0.00,3.11
CA-2012-155054,2012-06-13,2012,6,Penelope Sewall,East,Office Supplies,Binders,8.26,2,0.00,3.88
CA-2012-155054,2012-06-13,2012,6,Penelope Sewall,East,Office Supplies,Binders,29.84,2,0.00,13.43
CA-2012-155054,2012-06-13,2012,6,Penelope Sewall,East,Technology,Accessories,67.98,2,0.00,14.96
CA-2012-120439,2012-06-14,2012,6,Alan Dominguez,East,Furniture,Furnishings,51.07,6,0.20,5.11
CA-2012-129896,2012-06-15,2012,6,Peter Fuller,West,Office Supplies,Paper,9.57,2,0.20,2.99
CA-2012-129896,2012-06-15,2012,6,Peter Fuller,West,Office Supplies,Storage,82.37,2,0.20,-19.56
CA-2012-129896,2012-06-15,2012,6,Peter Fuller,West,Furniture,Furnishings,364.70,6,0.20,-36.47
CA-2012-129896,2012-06-15,2012,6,Peter Fuller,West,Furniture,Furnishings,40.26,4,0.20,11.07
CA-2012-164567,2012-06-15,2012,6,Grace Kelly,West,Technology,Phones,225.58,3,0.20,22.56
US-2012-106495,2012-06-15,2012,6,Amy Cox,South,Technology,Accessories,11.67,1,0.20,-0.73
CA-2012-118955,2012-06-16,2012,6,Lycoris Saunders,Central,Office Supplies,Envelopes,28.75,3,0.20,9.34
CA-2012-118955,2012-06-16,2012,6,Lycoris Saunders,Central,Office Supplies,Paper,27.22,3,0.20,9.87
CA-2012-118955,2012-06-16,2012,6,Lycoris Saunders,Central,Furniture,Chairs,197.37,2,0.30,-25.38
CA-2012-167269,2012-06-16,2012,6,Philip Brown,East,Office Supplies,Envelopes,6.21,2,0.20,2.17
US-2012-163825,2012-06-16,2012,6,Lena Creighton,East,Office Supplies,Binders,3050.38,3,0.20,1143.89
US-2012-163825,2012-06-16,2012,6,Lena Creighton,East,Technology,Phones,133.98,2,0.00,33.50
CA-2012-122287,2012-06-18,2012,6,Skye Norling,West,Office Supplies,Paper,11.95,3,0.20,4.33
CA-2012-122287,2012-06-18,2012,6,Skye Norling,West,Office Supplies,Binders,4.54,7,0.70,-3.33
CA-2012-122287,2012-06-18,2012,6,Skye Norling,West,Office Supplies,Binders,9.16,2,0.70,-6.10
CA-2012-122287,2012-06-18,2012,6,Skye Norling,West,Furniture,Furnishings,75.36,5,0.20,20.72
CA-2012-133242,2012-06-18,2012,6,Keith Herrera,South,Furniture,Furnishings,60.84,3,0.00,19.47
CA-2012-133242,2012-06-18,2012,6,Keith Herrera,South,Office Supplies,Storage,450.04,2,0.00,58.51
CA-2012-133242,2012-06-18,2012,6,Keith Herrera,South,Office Supplies,Binders,34.60,2,0.00,16.61
CA-2012-133242,2012-06-18,2012,6,Keith Herrera,South,Technology,Phones,467.97,3,0.00,140.39
CA-2012-133242,2012-06-18,2012,6,Keith Herrera,South,Office Supplies,Binders,33.02,2,0.00,15.85
CA-2012-147011,2012-06-18,2012,6,Harold Ryan,South,Office Supplies,Art,13.63,4,0.20,3.58
CA-2012-154200,2012-06-18,2012,6,Bruce Geld,West,Office Supplies,Art,51.98,2,0.00,15.07
CA-2012-156734,2012-06-18,2012,6,Benjamin Venier,South,Office Supplies,Binders,6.13,3,0.70,-4.49
CA-2012-156734,2012-06-18,2012,6,Benjamin Venier,South,Furniture,Chairs,643.14,4,0.20,56.27
CA-2012-156734,2012-06-18,2012,6,Benjamin Venier,South,Office Supplies,Paper,20.74,4,0.20,7.26
CA-2012-111864,2012-06-19,2012,6,Paul Prost,East,Office Supplies,Labels,5.90,2,0.20,1.99
CA-2012-121965,2012-06-19,2012,6,Logan Haushalter,West,Furniture,Furnishings,12.56,2,0.00,4.02
CA-2012-121965,2012-06-19,2012,6,Logan Haushalter,West,Office Supplies,Paper,6.48,1,0.00,3.11
CA-2012-121965,2012-06-19,2012,6,Logan Haushalter,West,Office Supplies,Envelopes,186.69,3,0.00,87.74
CA-2012-144302,2012-06-19,2012,6,Maria Etezadi,Central,Office Supplies,Binders,5.79,2,0.80,-9.56
CA-2012-163734,2012-06-19,2012,6,Katherine Murray,Central,Office Supplies,Storage,228.92,5,0.20,14.31
CA-2012-140144,2012-06-20,2012,6,Stewart Carmichael,West,Furniture,Furnishings,257.64,6,0.00,100.48
CA-2012-140144,2012-06-20,2012,6,Stewart Carmichael,West,Technology,Phones,125.98,3,0.20,47.24
CA-2012-158351,2012-06-20,2012,6,Becky Castell,East,Technology,Accessories,319.98,2,0.20,92.00
US-2012-136427,2012-06-20,2012,6,Justin MacKendrick,West,Technology,Phones,125.94,7,0.20,15.74
CA-2012-123330,2012-06-21,2012,6,Emily Phan,South,Technology,Phones,107.98,3,0.20,37.79
CA-2012-124975,2012-06-22,2012,6,Michael Grace,Central,Furniture,Tables,796.43,7,0.50,-525.64
CA-2012-128167,2012-06-22,2012,6,Ken Lonsdale,West,Office Supplies,Fasteners,4.96,4,0.00,2.33
CA-2012-153423,2012-06-22,2012,6,Shaun Weien,East,Office Supplies,Binders,1217.57,2,0.20,456.59
CA-2012-106187,2012-06-23,2012,6,Randy Ferguson,South,Furniture,Furnishings,27.42,3,0.00,9.32
CA-2012-106187,2012-06-23,2012,6,Randy Ferguson,South,Office Supplies,Binders,165.98,1,0.00,74.69
CA-2012-106187,2012-06-23,2012,6,Randy Ferguson,South,Technology,Accessories,75.00,3,0.00,18.00
CA-2012-122826,2012-06-23,2012,6,Rick Duston,West,Technology,Phones,201.57,4,0.20,22.68
CA-2012-139164,2012-06-23,2012,6,Christine Sundaresam,West,Technology,Phones,217.58,2,0.20,19.04
CA-2012-139164,2012-06-23,2012,6,Christine Sundaresam,West,Office Supplies,Fasteners,5.43,3,0.00,1.79
CA-2012-139164,2012-06-23,2012,6,Christine Sundaresam,West,Technology,Phones,143.98,3,0.20,9.00
CA-2012-115945,2012-06-25,2012,6,Alan Barnes,West,Office Supplies,Art,20.96,2,0.00,5.24
CA-2012-115945,2012-06-25,2012,6,Alan Barnes,West,Office Supplies,Binders,88.75,3,0.20,27.74
CA-2012-115945,2012-06-25,2012,6,Alan Barnes,West,Office Supplies,Storage,304.23,3,0.00,9.13
CA-2012-119690,2012-06-25,2012,6,Mark Van Huff,Central,Office Supplies,Paper,47.95,3,0.20,16.18
CA-2012-119690,2012-06-25,2012,6,Mark Van Huff,Central,Office Supplies,Binders,0.98,2,0.80,-1.48
CA-2012-119690,2012-06-25,2012,6,Mark Van Huff,Central,Furniture,Furnishings,75.38,9,0.60,-20.73
CA-2012-119690,2012-06-25,2012,6,Mark Van Huff,Central,Office Supplies,Labels,4.61,2,0.20,1.67
CA-2012-127110,2012-06-25,2012,6,Cathy Hwang,East,Office Supplies,Paper,31.10,6,0.20,10.89
CA-2012-127110,2012-06-25,2012,6,Cathy Hwang,East,Office Supplies,Storage,78.26,2,0.20,-17.61
CA-2012-137750,2012-06-25,2012,6,Jill Fjeld,West,Furniture,Furnishings,204.85,5,0.00,57.36
